,DATE,CUMULATIVE_COMPACTION,site,data_version
2386,5/2/2016,0.718,ClearLakeDeep,2023
2387,5/31/2016,0.718,ClearLakeDeep,2023
2388,6/30/2016,0.718,ClearLakeDeep,2023
2389,7/29/2016,0.718,ClearLakeDeep,2023
2390,8/25/2016,0.718,ClearLakeDeep,2023
2391,9/26/2016,0.718,ClearLakeDeep,2023
2392,10/20/2016,0.718,ClearLakeDeep,2023
2393,11/28/2016,0.718,ClearLakeDeep,2023
2394,12/21/2016,0.711,ClearLakeDeep,2023
2395,1/30/2017,0.709,ClearLakeDeep,2023
2396,2/28/2017,0.709,ClearLakeDeep,2023
2397,3/23/2017,0.709,ClearLakeDeep,2023
2398,4/21/2017,0.709,ClearLakeDeep,2023
2399,5/30/2017,0.709,ClearLakeDeep,2023
2400,6/21/2017,0.709,ClearLakeDeep,2023
2401,7/26/2017,0.709,ClearLakeDeep,2023
2402,8/15/2017,0.709,ClearLakeDeep,2023
2403,9/22/2017,0.709,ClearLakeDeep,2023
2404,10/18/2017,0.709,ClearLakeDeep,2023
2405,11/16/2017,0.708,ClearLakeDeep,2023
2406,12/27/2017,0.707,ClearLakeDeep,2023
2407,1/31/2018,0.705,ClearLakeDeep,2023
2408,2/23/2018,0.705,ClearLakeDeep,2023
2409,3/20/2018,0.704,ClearLakeDeep,2023
2410,4/20/2018,0.704,ClearLakeDeep,2023
2411,5/21/2018,0.704,ClearLakeDeep,2023
2412,6/21/2018,0.704,ClearLakeDeep,2023
2413,7/18/2018,0.704,ClearLakeDeep,2023
2414,8/30/2018,0.704,ClearLakeDeep,2023
2415,9/20/2018,0.704,ClearLakeDeep,2023
2416,10/16/2018,0.704,ClearLakeDeep,2023
2417,11/20/2018,0.704,ClearLakeDeep,2023
2418,12/13/2018,0.704,ClearLakeDeep,2023
2419,1/29/2019,0.704,ClearLakeDeep,2023
2420,2/25/2019,0.704,ClearLakeDeep,2023
2421,3/20/2019,0.704,ClearLakeDeep,2023
2422,4/17/2019,0.704,ClearLakeDeep,2023
2423,5/22/2019,0.704,ClearLakeDeep,2023
2424,6/19/2019,0.704,ClearLakeDeep,2023
2425,7/24/2019,0.704,ClearLakeDeep,2023
2426,8/21/2019,0.704,ClearLakeDeep,2023
2427,10/2/2019,0.704,ClearLakeDeep,2023
2428,10/29/2019,0.704,ClearLakeDeep,2023
2429,11/25/2019,0.704,ClearLakeDeep,2023
2430,12/23/2019,0.704,ClearLakeDeep,2023
2431,1/28/2020,0.704,ClearLakeDeep,2023
2432,3/3/2020,0.705,ClearLakeDeep,2023
2433,4/7/2020,0.706,ClearLakeDeep,2023
2434,4/27/2020,0.706,ClearLakeDeep,2023
2435,5/28/2020,0.706,ClearLakeDeep,2023
2436,6/23/2020,0.706,ClearLakeDeep,2023
2437,7/21/2020,0.706,ClearLakeDeep,2023
2438,8/18/2020,0.706,ClearLakeDeep,2023
2439,9/24/2020,0.706,ClearLakeDeep,2023
2440,10/27/2020,0.706,ClearLakeDeep,2023
2441,11/16/2020,0.706,ClearLakeDeep,2023
2442,12/29/2020,0.706,ClearLakeDeep,2023
2443,2/1/2021,0.706,ClearLakeDeep,2023
2444,2/23/2021,0.706,ClearLakeDeep,2023
2445,3/31/2021,0.706,ClearLakeDeep,2023
2446,5/4/2021,0.706,ClearLakeDeep,2023
2447,6/1/2021,0.706,ClearLakeDeep,2023
2448,6/29/2021,0.706,ClearLakeDeep,2023
2449,7/22/2021,0.706,ClearLakeDeep,2023
2450,8/31/2021,0.706,ClearLakeDeep,2023
2451,9/21/2021,0.706,ClearLakeDeep,2023
2452,10/26/2021,0.705,ClearLakeDeep,2023
2453,11/18/2021,0.705,ClearLakeDeep,2023
2454,12/27/2021,0.705,ClearLakeDeep,2023
2455,1/26/2022,0.705,ClearLakeDeep,2023
2456,2/22/2022,0.705,ClearLakeDeep,2023
2457,3/30/2022,0.705,ClearLakeDeep,2023
2458,4/26/2022,0.705,ClearLakeDeep,2023
2459,6/1/2022,0.705,ClearLakeDeep,2023
2460,6/28/2022,0.705,ClearLakeDeep,2023
2461,7/27/2022,0.705,ClearLakeDeep,2023
2462,8/30/2022,0.705,ClearLakeDeep,2023
2463,9/27/2022,0.705,ClearLakeDeep,2023
2464,11/2/2022,0.706,ClearLakeDeep,2023
2465,11/29/2022,0.706,ClearLakeDeep,2023
2466,12/27/2022,0.706,ClearLakeDeep,2023
2467,1/25/2023,0.706,ClearLakeDeep,2023
2468,2/28/2023,0.706,ClearLakeDeep,2023
2469,3/28/2023,0.707,ClearLakeDeep,2023
2470,4/26/2023,0.707,ClearLakeDeep,2023
2471,6/1/2023,0.707,ClearLakeDeep,2023
2472,6/28/2023,0.707,ClearLakeDeep,2023
2473,7/28/2023,0.706,ClearLakeDeep,2023
2474,9/5/2023,0.706,ClearLakeDeep,2023
2475,9/27/2023,0.706,ClearLakeDeep,2023
2476,11/1/2023,0.706,ClearLakeDeep,2023
2477,12/4/2023,0.706,ClearLakeDeep,2023
2478,12/27/2023,0.706,ClearLakeDeep,2023
2479,6/17/1980,0.0,Southwest,2023
2480,6/24/1980,0.003,Southwest,2023
2481,7/23/1980,0.037,Southwest,2023
2482,7/30/1980,0.045,Southwest,2023
2483,8/19/1980,0.057,Southwest,2023
2484,9/16/1980,0.083,Southwest,2023
2485,10/14/1980,0.103,Southwest,2023
2486,11/10/1980,0.115,Southwest,2023
2487,12/9/1980,0.125,Southwest,2023
2488,1/6/1981,0.137,Southwest,2023
2489,2/5/1981,0.144,Southwest,2023
2490,3/5/1981,0.15,Southwest,2023
2491,3/31/1981,0.16,Southwest,2023
2492,4/28/1981,0.176,Southwest,2023
2493,5/26/1981,0.186,Southwest,2023
2494,6/22/1981,0.197,Southwest,2023
2495,7/20/1981,0.209,Southwest,2023
2496,8/18/1981,0.237,Southwest,2023
2497,9/15/1981,0.254,Southwest,2023
2498,10/13/1981,0.276,Southwest,2023
2499,11/13/1981,0.287,Southwest,2023
2500,12/8/1981,0.293,Southwest,2023
2501,1/6/1982,0.302,Southwest,2023
2502,2/2/1982,0.31,Southwest,2023
2503,3/3/1982,0.32,Southwest,2023
2504,3/30/1982,0.331,Southwest,2023
2505,4/28/1982,0.345,Southwest,2023
2506,5/25/1982,0.353,Southwest,2023
2507,6/22/1982,0.392,Southwest,2023
2508,7/20/1982,0.423,Southwest,2023
2509,8/17/1982,0.449,Southwest,2023
2510,9/14/1982,0.484,Southwest,2023
2511,10/14/1982,0.511,Southwest,2023
2512,11/9/1982,0.524,Southwest,2023
2513,12/7/1982,0.53,Southwest,2023
2514,1/4/1983,0.529,Southwest,2023
2515,2/1/1983,0.53,Southwest,2023
2516,3/2/1983,0.527,Southwest,2023
2517,3/29/1983,0.529,Southwest,2023
2518,4/26/1983,0.538,Southwest,2023
2519,5/24/1983,0.549,Southwest,2023
2520,6/21/1983,0.568,Southwest,2023
2521,7/19/1983,0.584,Southwest,2023
2522,8/17/1983,0.598,Southwest,2023
2523,9/13/1983,0.599,Southwest,2023
2524,10/12/1983,0.617,Southwest,2023
2525,11/8/1983,0.628,Southwest,2023
2526,12/5/1983,0.627,Southwest,2023
2527,1/3/1984,0.63,Southwest,2023
2528,1/31/1984,0.635,Southwest,2023
2529,2/28/1984,0.64,Southwest,2023
2530,3/27/1984,0.643,Southwest,2023
2531,4/24/1984,0.663,Southwest,2023
2532,5/22/1984,0.68,Southwest,2023
2533,6/19/1984,0.697,Southwest,2023
2534,7/17/1984,0.717,Southwest,2023
2535,8/14/1984,0.729,Southwest,2023
2536,9/11/1984,0.742,Southwest,2023
2537,10/10/1984,0.754,Southwest,2023
2538,11/6/1984,0.758,Southwest,2023
2539,12/5/1984,0.763,Southwest,2023
2540,1/2/1985,0.768,Southwest,2023
2541,1/29/1985,0.769,Southwest,2023
2542,2/27/1985,0.766,Southwest,2023
2543,3/27/1985,0.763,Southwest,2023
2544,4/23/1985,0.774,Southwest,2023
2545,5/21/1985,0.805,Southwest,2023
2546,6/18/1985,0.833,Southwest,2023
2547,7/16/1985,0.849,Southwest,2023
2548,8/13/1985,0.877,Southwest,2023
2549,9/10/1985,0.897,Southwest,2023
2550,10/8/1985,0.921,Southwest,2023
2551,11/5/1985,0.939,Southwest,2023
2552,12/3/1985,0.947,Southwest,2023
2553,12/19/1985,0.95,Southwest,2023
2554,1/16/1986,0.955,Southwest,2023
2555,2/13/1986,0.956,Southwest,2023
2556,3/13/1986,0.963,Southwest,2023
2557,4/10/1986,0.982,Southwest,2023
2558,5/9/1986,0.993,Southwest,2023
2559,6/5/1986,1.006,Southwest,2023
2560,7/3/1986,1.011,Southwest,2023
2561,7/8/1986,1.015,Southwest,2023
2562,7/31/1986,1.049,Southwest,2023
2563,8/28/1986,1.061,Southwest,2023
2564,9/25/1986,1.076,Southwest,2023
2565,10/23/1986,1.083,Southwest,2023
2566,11/20/1986,1.077,Southwest,2023
2567,12/17/1986,1.063,Southwest,2023
2568,1/15/1987,1.046,Southwest,2023
2569,2/12/1987,1.044,Southwest,2023
2570,3/6/1987,1.042,Southwest,2023
2571,4/2/1987,1.051,Southwest,2023
2572,4/30/1987,1.093,Southwest,2023
2573,5/28/1987,1.106,Southwest,2023
2574,6/25/1987,1.103,Southwest,2023
2575,7/23/1987,1.117,Southwest,2023
2576,8/20/1987,1.149,Southwest,2023
2577,9/17/1987,1.181,Southwest,2023
2578,10/16/1987,1.205,Southwest,2023
2579,11/12/1987,1.217,Southwest,2023
2580,12/9/1987,1.216,Southwest,2023
2581,1/7/1988,1.207,Southwest,2023
2582,2/4/1988,1.198,Southwest,2023
2583,3/3/1988,1.192,Southwest,2023
2584,3/31/1988,1.184,Southwest,2023
2585,4/28/1988,1.204,Southwest,2023
2586,5/26/1988,1.216,Southwest,2023
2587,6/23/1988,1.242,Southwest,2023
2588,7/21/1988,1.268,Southwest,2023
2589,8/18/1988,1.282,Southwest,2023
2590,9/14/1988,1.301,Southwest,2023
2591,10/13/1988,1.316,Southwest,2023
2592,11/9/1988,1.32,Southwest,2023
2593,12/8/1988,1.323,Southwest,2023
2594,1/5/1989,1.322,Southwest,2023
2595,2/2/1989,1.303,Southwest,2023
2596,3/2/1989,1.292,Southwest,2023
2597,3/29/1989,1.293,Southwest,2023
2598,4/27/1989,1.312,Southwest,2023
2599,5/25/1989,1.311,Southwest,2023
2600,6/22/1989,1.338,Southwest,2023
2601,7/20/1989,1.338,Southwest,2023
2602,8/17/1989,1.349,Southwest,2023
2603,9/14/1989,1.375,Southwest,2023
2604,10/12/1989,1.395,Southwest,2023
2605,11/8/1989,1.387,Southwest,2023
2606,12/7/1989,1.367,Southwest,2023
2607,1/5/1990,1.352,Southwest,2023
2608,2/1/1990,1.34,Southwest,2023
2609,3/2/1990,1.328,Southwest,2023
2610,3/30/1990,1.33,Southwest,2023
2611,4/26/1990,1.339,Southwest,2023
2612,5/24/1990,1.345,Southwest,2023
2613,6/21/1990,1.401,Southwest,2023
2614,7/19/1990,1.436,Southwest,2023
2615,8/16/1990,1.474,Southwest,2023
2616,9/13/1990,1.5,Southwest,2023
2617,10/11/1990,1.513,Southwest,2023
2618,11/7/1990,1.511,Southwest,2023
2619,12/6/1990,1.497,Southwest,2023
2620,1/3/1991,1.487,Southwest,2023
2621,1/31/1991,1.473,Southwest,2023
2622,2/28/1991,1.459,Southwest,2023
2623,3/27/1991,1.456,Southwest,2023
2624,4/25/1991,1.448,Southwest,2023
2625,5/23/1991,1.449,Southwest,2023
2626,6/24/1991,1.45,Southwest,2023
2627,7/18/1991,1.449,Southwest,2023
2628,8/15/1991,1.471,Southwest,2023
2629,9/13/1991,1.495,Southwest,2023
2630,10/10/1991,1.52,Southwest,2023
2631,11/7/1991,1.534,Southwest,2023
2632,12/6/1991,1.509,Southwest,2023
2633,1/2/1992,1.477,Southwest,2023
2634,1/30/1992,1.445,Southwest,2023
2635,2/27/1992,1.411,Southwest,2023
2636,3/25/1992,1.396,Southwest,2023
2637,4/23/1992,1.394,Southwest,2023
2638,5/21/1992,1.389,Southwest,2023
2639,6/18/1992,1.392,Southwest,2023
2640,7/16/1992,1.43,Southwest,2023
2641,8/13/1992,1.442,Southwest,2023
2642,9/10/1992,1.464,Southwest,2023
2643,10/8/1992,1.479,Southwest,2023
2644,11/5/1992,1.451,Southwest,2023
2645,12/3/1992,1.402,Southwest,2023
2646,1/28/1993,1.404,Southwest,2023
2647,2/26/1993,1.377,Southwest,2023
2648,3/25/1993,1.356,Southwest,2023
2649,4/23/1993,1.347,Southwest,2023
2650,5/20/1993,1.34,Southwest,2023
2651,6/16/1993,1.353,Southwest,2023
2652,7/16/1993,1.379,Southwest,2023
2653,8/12/1993,1.437,Southwest,2023
2654,9/10/1993,1.494,Southwest,2023
2655,10/7/1993,1.535,Southwest,2023
2656,11/5/1993,1.542,Southwest,2023
2657,12/3/1993,1.529,Southwest,2023
2658,12/29/1993,1.49,Southwest,2023
2659,1/27/1994,1.473,Southwest,2023
2660,2/24/1994,1.453,Southwest,2023
2661,3/24/1994,1.438,Southwest,2023
2662,4/21/1994,1.448,Southwest,2023
2663,5/19/1994,1.446,Southwest,2023
2664,6/17/1994,1.446,Southwest,2023
2665,7/13/1994,1.452,Southwest,2023
2666,8/11/1994,1.482,Southwest,2023
2667,9/8/1994,1.482,Southwest,2023
2668,10/5/1994,1.48,Southwest,2023
2669,11/3/1994,1.467,Southwest,2023
2670,12/1/1994,1.459,Southwest,2023
2671,12/29/1994,1.45,Southwest,2023
2672,1/26/1995,1.433,Southwest,2023
2673,2/23/1995,1.424,Southwest,2023
2674,3/24/1995,1.416,Southwest,2023
2675,4/20/1995,1.423,Southwest,2023
2676,5/18/1995,1.422,Southwest,2023
2677,6/15/1995,1.43,Southwest,2023
2678,7/12/1995,1.441,Southwest,2023
2679,8/11/1995,1.446,Southwest,2023
2680,9/8/1995,1.452,Southwest,2023
2681,10/4/1995,1.459,Southwest,2023
2682,11/3/1995,1.449,Southwest,2023
2683,11/30/1995,1.443,Southwest,2023
2684,1/3/1996,1.435,Southwest,2023
2685,1/25/1996,1.429,Southwest,2023
2686,2/22/1996,1.426,Southwest,2023
2687,3/21/1996,1.431,Southwest,2023
2688,4/18/1996,1.457,Southwest,2023
2689,5/16/1996,1.452,Southwest,2023
2690,6/13/1996,1.454,Southwest,2023
2691,7/11/1996,1.458,Southwest,2023
2692,8/8/1996,1.469,Southwest,2023
2693,9/5/1996,1.467,Southwest,2023
2694,10/3/1996,1.463,Southwest,2023
2695,10/30/1996,1.459,Southwest,2023
2696,11/27/1996,1.457,Southwest,2023
2697,12/23/1996,1.448,Southwest,2023
2698,1/24/1997,1.439,Southwest,2023
2699,2/19/1997,1.434,Southwest,2023
2700,3/20/1997,1.423,Southwest,2023
2701,4/17/1997,1.419,Southwest,2023
2702,5/15/1997,1.419,Southwest,2023
2703,6/12/1997,1.415,Southwest,2023
2704,7/11/1997,1.417,Southwest,2023
2705,8/8/1997,1.431,Southwest,2023
2706,9/3/1997,1.441,Southwest,2023
2707,10/2/1997,1.448,Southwest,2023
2708,10/30/1997,1.445,Southwest,2023
2709,11/25/1997,1.443,Southwest,2023
2710,12/22/1997,1.438,Southwest,2023
2711,1/21/1998,1.432,Southwest,2023
2712,2/18/1998,1.425,Southwest,2023
2713,3/18/1998,1.422,Southwest,2023
2714,4/14/1998,1.422,Southwest,2023
2715,5/13/1998,1.425,Southwest,2023
2716,6/13/1998,1.434,Southwest,2023
2717,7/9/1998,1.448,Southwest,2023
2718,8/6/1998,1.469,Southwest,2023
2719,9/4/1998,1.478,Southwest,2023
2720,10/2/1998,1.479,Southwest,2023
2721,10/27/1998,1.476,Southwest,2023
2722,11/25/1998,1.471,Southwest,2023
2723,12/17/1998,1.468,Southwest,2023
2724,1/16/1999,1.461,Southwest,2023
2725,2/11/1999,1.459,Southwest,2023
2726,3/15/1999,1.455,Southwest,2023
2727,4/9/1999,1.452,Southwest,2023
2728,5/6/1999,1.457,Southwest,2023
2729,6/4/1999,1.46,Southwest,2023
2730,6/29/1999,1.459,Southwest,2023
2731,7/30/1999,1.462,Southwest,2023
2732,8/26/1999,1.47,Southwest,2023
2733,9/27/1999,1.487,Southwest,2023
2734,10/25/1999,1.499,Southwest,2023
2735,11/23/1999,1.503,Southwest,2023
2736,12/21/1999,1.522,Southwest,2023
2737,1/11/2000,1.513,Southwest,2023
2738,2/9/2000,1.53,Southwest,2023
2739,3/9/2000,1.538,Southwest,2023
2740,4/6/2000,1.535,Southwest,2023
2741,5/8/2000,1.52,Southwest,2023
2742,5/31/2000,1.521,Southwest,2023
2743,6/29/2000,1.521,Southwest,2023
2744,7/26/2000,1.522,Southwest,2023
2745,8/25/2000,1.527,Southwest,2023
2746,9/20/2000,1.543,Southwest,2023
2747,10/19/2000,1.546,Southwest,2023
2748,11/16/2000,1.539,Southwest,2023
2749,12/15/2000,1.531,Southwest,2023
2750,1/15/2001,1.529,Southwest,2023
2751,2/9/2001,1.527,Southwest,2023
2752,3/9/2001,1.531,Southwest,2023
2753,4/6/2001,1.523,Southwest,2023
2754,5/4/2001,1.53,Southwest,2023
2755,5/31/2001,1.525,Southwest,2023
2756,6/28/2001,1.52,Southwest,2023
2757,7/25/2001,1.522,Southwest,2023
2758,8/22/2001,1.527,Southwest,2023
2759,9/19/2001,1.53,Southwest,2023
2760,10/18/2001,1.529,Southwest,2023
2761,11/14/2001,1.544,Southwest,2023
2762,12/14/2001,1.558,Southwest,2023
2763,1/9/2002,1.553,Southwest,2023
2764,2/8/2002,1.539,Southwest,2023
2765,3/7/2002,1.532,Southwest,2023
2766,4/4/2002,1.526,Southwest,2023
2767,5/1/2002,1.522,Southwest,2023
2768,5/31/2002,1.524,Southwest,2023
2769,6/26/2002,1.526,Southwest,2023
2770,7/25/2002,1.527,Southwest,2023
2771,8/23/2002,1.523,Southwest,2023
2772,9/19/2002,1.525,Southwest,2023
2773,10/16/2002,1.523,Southwest,2023
2774,11/14/2002,1.517,Southwest,2023
2775,12/11/2002,1.534,Southwest,2023
2776,1/8/2003,1.533,Southwest,2023
2777,2/5/2003,1.53,Southwest,2023
2778,3/7/2003,1.522,Southwest,2023
2779,4/4/2003,1.525,Southwest,2023
2780,5/1/2003,1.525,Southwest,2023
2781,5/30/2003,1.53,Southwest,2023
2782,6/27/2003,1.536,Southwest,2023
2783,7/23/2003,1.537,Southwest,2023
2784,8/21/2003,1.536,Southwest,2023
2785,9/18/2003,1.535,Southwest,2023
2786,10/17/2003,1.535,Southwest,2023
2787,11/14/2003,1.539,Southwest,2023
2788,12/10/2003,1.535,Southwest,2023
2789,1/8/2004,1.528,Southwest,2023
2790,2/6/2004,1.517,Southwest,2023
2791,3/4/2004,1.509,Southwest,2023
2792,4/1/2004,1.504,Southwest,2023
2793,4/29/2004,1.503,Southwest,2023
2794,5/27/2004,1.501,Southwest,2023
2795,6/24/2004,1.5,Southwest,2023
2796,7/21/2004,1.499,Southwest,2023
2797,8/19/2004,1.503,Southwest,2023
2798,9/15/2004,1.504,Southwest,2023
2799,10/12/2004,1.508,Southwest,2023
2800,11/8/2004,1.506,Southwest,2023
2801,12/7/2004,1.505,Southwest,2023
2802,1/4/2005,1.506,Southwest,2023
2803,2/3/2005,1.503,Southwest,2023
2804,3/1/2005,1.497,Southwest,2023
2805,3/28/2005,1.493,Southwest,2023
2806,4/28/2005,1.497,Southwest,2023
2807,5/25/2005,1.498,Southwest,2023
2808,6/22/2005,1.51,Southwest,2023
2809,7/18/2005,1.532,Southwest,2023
2810,8/17/2005,1.531,Southwest,2023
2811,9/21/2005,1.538,Southwest,2023
2812,10/19/2005,1.568,Southwest,2023
2813,11/15/2005,1.588,Southwest,2023
2814,12/13/2005,1.585,Southwest,2023
2815,1/5/2006,1.585,Southwest,2023
2816,2/9/2006,1.573,Southwest,2023
2817,3/8/2006,1.565,Southwest,2023
2818,4/6/2006,1.558,Southwest,2023
2819,5/4/2006,1.554,Southwest,2023
2820,5/30/2006,1.556,Southwest,2023
2821,6/29/2006,1.561,Southwest,2023
2822,7/28/2006,1.558,Southwest,2023
2823,8/24/2006,1.558,Southwest,2023
2824,9/26/2006,1.559,Southwest,2023
2825,10/23/2006,1.555,Southwest,2023
2826,11/15/2006,1.573,Southwest,2023
2827,12/16/2006,1.56,Southwest,2023
2828,1/9/2007,1.552,Southwest,2023
2829,2/5/2007,1.543,Southwest,2023
2830,3/14/2007,1.556,Southwest,2023
2831,4/4/2007,1.549,Southwest,2023
2832,5/4/2007,1.543,Southwest,2023
2833,5/31/2007,1.538,Southwest,2023
2834,6/29/2007,1.538,Southwest,2023
2835,7/26/2007,1.534,Southwest,2023
2836,8/24/2007,1.533,Southwest,2023
2837,9/18/2007,1.532,Southwest,2023
2838,10/18/2007,1.542,Southwest,2023
2839,11/19/2007,1.536,Southwest,2023
2840,12/14/2007,1.532,Southwest,2023
2841,1/7/2008,1.531,Southwest,2023
2842,2/12/2008,1.529,Southwest,2023
2843,3/13/2008,1.521,Southwest,2023
2844,4/15/2008,1.521,Southwest,2023
2845,5/8/2008,1.521,Southwest,2023
2846,6/9/2008,1.538,Southwest,2023
2847,7/11/2008,1.539,Southwest,2023
2848,8/28/2008,1.547,Southwest,2023
2849,10/2/2008,1.556,Southwest,2023
2850,10/30/2008,1.569,Southwest,2023
2851,11/26/2008,1.577,Southwest,2023
2852,12/19/2008,1.586,Southwest,2023
2853,1/22/2009,1.597,Southwest,2023
2854,3/6/2009,1.609,Southwest,2023
2855,4/3/2009,1.615,Southwest,2023
2856,4/30/2009,1.605,Southwest,2023
2857,5/28/2009,1.619,Southwest,2023
2858,6/24/2009,1.629,Southwest,2023
2859,7/21/2009,1.645,Southwest,2023
2860,8/18/2009,1.652,Southwest,2023
2861,9/17/2009,1.651,Southwest,2023
2862,10/15/2009,1.635,Southwest,2023
2863,11/13/2009,1.637,Southwest,2023
2864,12/9/2009,1.622,Southwest,2023
2865,1/6/2010,1.609,Southwest,2023
2866,2/9/2010,1.622,Southwest,2023
2867,3/11/2010,1.626,Southwest,2023
2868,3/30/2010,1.627,Southwest,2023
2869,5/4/2010,1.629,Southwest,2023
2870,6/3/2010,1.623,Southwest,2023
2871,7/1/2010,1.612,Southwest,2023
2872,7/28/2010,1.604,Southwest,2023
2873,8/27/2010,1.604,Southwest,2023
2874,9/23/2010,1.6,Southwest,2023
2875,10/20/2010,1.599,Southwest,2023
2876,11/18/2010,1.6,Southwest,2023
2877,12/14/2010,1.596,Southwest,2023
2878,1/3/2011,1.591,Southwest,2023
2879,2/1/2011,1.586,Southwest,2023
2880,3/3/2011,1.581,Southwest,2023
2881,3/31/2011,1.596,Southwest,2023
2882,5/12/2011,1.59,Southwest,2023
2883,6/7/2011,1.609,Southwest,2023
2884,7/6/2011,1.622,Southwest,2023
2885,8/3/2011,1.64,Southwest,2023
2886,9/9/2011,1.672,Southwest,2023
2887,10/7/2011,1.687,Southwest,2023
2888,11/2/2011,1.67,Southwest,2023
2889,12/1/2011,1.661,Southwest,2023
2890,12/30/2011,1.65,Southwest,2023
2891,1/24/2012,1.652,Southwest,2023
2892,2/24/2012,1.653,Southwest,2023
2893,3/22/2012,1.638,Southwest,2023
2894,4/19/2012,1.633,Southwest,2023
2895,5/17/2012,1.627,Southwest,2023
2896,6/12/2012,1.645,Southwest,2023
2897,7/5/2012,1.651,Southwest,2023
2898,8/7/2012,1.652,Southwest,2023
2899,9/7/2012,1.662,Southwest,2023
2900,10/12/2012,1.653,Southwest,2023
2901,11/7/2012,1.646,Southwest,2023
2902,12/5/2012,1.644,Southwest,2023
2903,1/7/2013,1.635,Southwest,2023
2904,2/21/2013,1.624,Southwest,2023
2905,4/1/2013,1.619,Southwest,2023
2906,4/30/2013,1.615,Southwest,2023
2907,5/30/2013,1.614,Southwest,2023
2908,6/21/2013,1.621,Southwest,2023
2909,7/24/2013,1.644,Southwest,2023
2910,8/29/2013,1.662,Southwest,2023
2911,9/25/2013,1.668,Southwest,2023
2912,10/22/2013,1.66,Southwest,2023
2913,11/21/2013,1.648,Southwest,2023
2914,12/19/2013,1.641,Southwest,2023
2915,1/30/2014,1.634,Southwest,2023
2916,3/3/2014,1.629,Southwest,2023
2917,4/3/2014,1.624,Southwest,2023
2918,5/15/2014,1.622,Southwest,2023
2919,6/11/2014,1.634,Southwest,2023
2920,7/11/2014,1.647,Southwest,2023
2921,8/8/2014,1.648,Southwest,2023
2922,9/2/2014,1.646,Southwest,2023
2923,10/10/2014,1.646,Southwest,2023
2924,11/6/2014,1.652,Southwest,2023
2925,12/10/2014,1.635,Southwest,2023
2926,1/20/2015,1.621,Southwest,2023
2927,2/24/2015,1.618,Southwest,2023
2928,4/2/2015,1.611,Southwest,2023
2929,4/27/2015,1.608,Southwest,2023
2930,5/18/2015,1.609,Southwest,2023
2931,6/25/2015,1.621,Southwest,2023
2932,7/22/2015,1.63,Southwest,2023
2933,9/9/2015,1.662,Southwest,2023
2934,9/28/2015,1.665,Southwest,2023
2935,10/28/2015,1.654,Southwest,2023
2936,11/24/2015,1.659,Southwest,2023
2937,12/23/2015,1.664,Southwest,2023
2938,1/20/2016,1.664,Southwest,2023
2939,3/1/2016,1.67,Southwest,2023
2940,3/31/2016,1.671,Southwest,2023
2941,5/3/2016,1.668,Southwest,2023
2942,6/1/2016,1.665,Southwest,2023
2943,7/1/2016,1.662,Southwest,2023
2944,8/2/2016,1.675,Southwest,2023
2945,8/26/2016,1.674,Southwest,2023
2946,9/27/2016,1.679,Southwest,2023
2947,10/21/2016,1.683,Southwest,2023
2948,12/1/2016,1.692,Southwest,2023
2949,12/22/2016,1.693,Southwest,2023
2950,1/31/2017,1.689,Southwest,2023
2951,3/1/2017,1.68,Southwest,2023
2952,3/24/2017,1.674,Southwest,2023
2953,4/20/2017,1.678,Southwest,2023
2954,5/31/2017,1.679,Southwest,2023
2955,6/22/2017,1.672,Southwest,2023
2956,7/19/2017,1.678,Southwest,2023
2957,8/16/2017,1.686,Southwest,2023
2958,9/26/2017,1.688,Southwest,2023
2959,10/20/2017,1.691,Southwest,2023
2960,11/17/2017,1.696,Southwest,2023
2961,12/28/2017,1.692,Southwest,2023
2962,1/30/2018,1.689,Southwest,2023
2963,2/28/2018,1.686,Southwest,2023
2964,3/22/2018,1.683,Southwest,2023
2965,4/18/2018,1.677,Southwest,2023
2966,5/22/2018,1.685,Southwest,2023
2967,6/25/2018,1.692,Southwest,2023
2968,7/19/2018,1.695,Southwest,2023
2969,8/31/2018,1.704,Southwest,2023
2970,9/19/2018,1.695,Southwest,2023
2971,10/18/2018,1.692,Southwest,2023
2972,11/21/2018,1.693,Southwest,2023
2973,12/18/2018,1.678,Southwest,2023
2974,1/29/2019,1.67,Southwest,2023
2975,2/27/2019,1.671,Southwest,2023
2976,3/21/2019,1.678,Southwest,2023
2977,4/19/2019,1.685,Southwest,2023
2978,5/29/2019,1.691,Southwest,2023
2979,6/28/2019,1.693,Southwest,2023
2980,7/25/2019,1.701,Southwest,2023
2981,8/22/2019,1.711,Southwest,2023
2982,10/2/2019,1.711,Southwest,2023
2983,11/4/2019,1.709,Southwest,2023
2984,11/26/2019,1.712,Southwest,2023
2985,12/27/2019,1.714,Southwest,2023
2986,1/30/2020,1.698,Southwest,2023
2987,3/4/2020,1.693,Southwest,2023
2988,4/7/2020,1.69,Southwest,2023
2989,5/1/2020,1.679,Southwest,2023
2990,5/29/2020,1.679,Southwest,2023
2991,6/24/2020,1.689,Southwest,2023
2992,7/23/2020,1.692,Southwest,2023
2993,8/20/2020,1.695,Southwest,2023
2994,9/24/2020,1.701,Southwest,2023
2995,10/29/2020,1.691,Southwest,2023
2996,11/24/2020,1.696,Southwest,2023
2997,12/30/2020,1.692,Southwest,2023
2998,2/2/2021,1.702,Southwest,2023
2999,2/25/2021,1.7,Southwest,2023
